id,text,source,:LABEL
427,"On the other hand, if you get uneven layers from top to bottom, it is most likely a hardware problem (which we’ll not discuss here).",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
428,"The culprit

We believe that the main culprit is the sudden transition from sparse infill into full top layers around the 8 mm height (may vary a bit depending on your layer height and number of top layers).",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
429,"At this point, there is an abrupt difference in the time a layer takes to print.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
430,"And a few layers later, another sudden change happens.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
431,"When the deck is finished it’s no longer an almost solid layer, but just a few perimeters again.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
432,"Here are the factors that influence the severity of the Benchy hull line:

- Filament material thermal expansion coefficient  
- Print cooling  
- Print environment  
- Other filament properties — dryness, composition

A seemingly similar, yet partly different problem is when printing boxes.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
433,They also tend to have a line at the height where the bottom solid layers transition into walls.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
434,"This has more to do with thin walls, extrusion width, and the material has nowhere to go, but outside.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
435,Our slicer team knows about this problem and it's something that will likely improve in the future.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
436,Why can’t the slicer automatically detect and correct for this?,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
437,It’s physics.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
438,"Plastics, if extruded first from pellets into a filament, and then from filament into a very thin rectangular extrusion, will behave neither as a liquid nor as a solid.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
439,"The stretching of the plastic will align the long molecular chains of the polymer, introducing internal stresses to the extrusion.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
440,This internal stress will pull the extrusion together if not cooled quickly enough.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
441,"For example, on the MK2 the 3D Benchy has the line more pronounced on the side away from the cooling fan.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
442,It depends on the environment too.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
443,"Indeed, as many of you found out, in a cool basement the effects are more pronounced.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
444,The same G-code printed on the same printer with the same filament can have a Benchy hull line in one room and not in the other.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
445,It’s very difficult to automatically compensate for that.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
446,And to compensate for the internal stresses and cooling effects of the filament.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
447,"One of the reasons being the viscoelastic behavior of the molten plastics, and the dependence of the plastic behavior on its composition, temperature, hydrolysis of the polymer molecular chains.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
448,"If the filament is not 100% dry (polyesters — PLA & PET are sensitive to hydrolysis, hydrolyzed filament contains shorter polymer chains, thus being less viscous), the effectivity of the cooling, reflections of the cooling air from the already printed objects, etc.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
449,"How did we modify the G-code to eliminate it?

Something that helps, is to make a modifier mesh in the shape of the deck.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
450,"When aligned at the problematic spot, it can be used to split the hull and the deck.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
451,"They are then printed separately, plus the infill doesn’t fill the entire area all the way to the hull perimeters.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
452,Then there’s the order of elements inside a layer.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
453,"For some reason, we got better results when always printing the deck perimeters first, then infill of the deck and then the rest of the layer.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
454,We manually edited this order using a text editor.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
455,"We’re not sure if it ended up helping, but we also manually edited the G-code in order to slightly lower the flow of solid infill, except for the very top layer (of the deck).",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
456,Another thing is to print the perimeters as continuously as possible.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
457,"Rather than printing perimeters, then infill and then transitioning to the next layer it’s better to print two (or more) layers of perimeters one right after another.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
458,"The printer then can go back and print the infill, again two layers at a time.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
459,We most likely haven’t discovered all factors and in precisely what ratios they influence the severity of the Benchy hull line.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
460,"Still, we wanted to share our findings.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
461,"If you make your own research and tests, let us know of your findings.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
462,"Layer shifting

Layer shifting is a printing issue that causes the layers of the printed object to shift from their intended positions.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
463,"It is usually associated with an abnormal movement of the X-axis and/or the Y-axis, leading the extruder head to be misaligned mid-printing.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
464,"In order to troubleshoot the issue correctly, it is crucial to recognize in which axis the layers shifted.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
465,See the three photos below demonstrating three different kinds of layer shifts.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
466,Troubleshooting is the same for both axes.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
467,Layer shifts are most often caused by the wrong tension of the belts or pulleys not being secure.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
468,"Prusa CORE One

Check your printer’s power mode",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
469,Run the printer in normal mode rather than in the stealth mode.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
470,You can change the power mode in _LCD Menu -> Settings_.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
471,The stealth mode is perfect for small and simple objects.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
472,"For bigger or more complex prints, the normal mode is recommended.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
473,"Check the XY axes movement and the belt tension

Test movements both from the printer menu (_LCD Menu -> Control -> Move Axis_), and with the printer cold and off, by hand.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
474,"When testing the movements by hand, test both movements along the X and Y axes, and also along both diagonals.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
475,"While an inconsistency in X or Y axis movement is most likely related to the belt tension, an inconsistent diagonal movement is related to the motor that controls that diagonal, or the pulley attached to it.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
476,"To check and adjust the belt tension, follow the guidelines from the dedicated belt adjustment guide When adjusting the belt tension, do not lose alignment of the CoreXY.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
477,"Check your X/Y axis motors and pulleys

If one of the motor pulleys loosens over time, it will misalign and contribute to inconsistent movement.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
478,The pulleys are positioned differently on each of the two XY motors.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
479,"Each motor pulley has two set screws, one of which has to be aligned with the flat part of the motor shaft.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
480,"Looking from the front of the printer: 

* Left 
  
  *",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
481,The teeth for the belt are above the set screws.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
482,*,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
483,"Right
  
  *",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
484,The teeth for the belt are below the set screws.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
485,"Original Prusa MK-series

Check your printer’s power mode",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
486,Run the printer in normal mode rather than in the stealth mode.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
487,You can change the power mode in _LCD Menu -> Settings._,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
488,The stealth mode is perfect for small and simple objects.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
489,"For bigger or more complex prints, the normal mode is recommended.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
490,"Also, note that in stealth mode, the Crash detection feature is not available.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
491,"Make sure the extruder and the heatbed can move freely

Make sure there are no obstructions in the path of the extruder or heatbed and their bearings.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
492,"For example, there might be a piece of filament stuck around the belt (usually around the Y-axis pulley) from your previous prints.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
493,"Another instance of obstruction is when the zip ties, or other parts of the extruder cable bundle, are not optimally positioned as indicated in their respective assembly guide.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
494,If the cables hit the frame before the extruder assembly (MK3 and higher) or before the X end-stop (on MK2/S or MK2.5) the printer detects an inaccurate end position.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
495,See the photo below and make sure the cables are arranged accordingly.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
496,Verify if the smooth rods don't bear any deep scratches and if the bearings are properly lubricated.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
497,Clean the smooth rods with a clean paper towel before applying lubricant.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
498,The optimal lubricant is our Prusa Lubricant.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
499,"A lithium-based, general-purpose grease also works well.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
500,"Check your X/Y axis motors and pulleys

Make sure the X and Y motors are tightened in the motor mount, that the pulley is secured on the motor shaft and aligned with the pulley on the opposite end, and that the pulley can move freely.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
501,"Both grub screws need to be tight, one of them has to be tightened against the flat part of the motor shaft.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
502,A loose or misaligned pulley is usually the main cause of staircase layer shifts.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
503,"Both pulleys on both axes also have to be aligned, meaning the motor pulley has to be well centered and the belt has to be moving in a straight line, not traveling from right to left while the pulley is turning.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
504,"Check the tension of your belts

Check your belt tension.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
505,"On MK-series printers, a quick way to check it is using our belt tuner, with the instructions in the video below.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
506,"On MK3/S/+, it is possible to check the Belt Status numbers via _LCD Menu -> Support -> Belt Status_.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
507,"While there is not a precise ideal value, from our experience, the best approximate value is around 250 on the X-axis, and 275 on the Y-axis, with an optimal range at +-15 from these values on either axis.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
508,"The value does not represent a physical quantity, but an arbitrary number inversely proportional to the motor load.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
509,The values are with the consideration that the assembly is good and that the parts are in good condition and properly lubricated.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
510,Values may not be accurate if there are other problems.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
511,*,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
512,"If your value is under (or close to) 240, you need to loosen the belt
*",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
513,"If your value is over (or close to) 290, you need to tighten the belt
*",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
514,The values are updated every time you run the Selftest or run the belt test in _LCD menu -> Calibration -> Belt test_.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
515,Other MK-series models do not have the belt status option.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
516,The clue we can give you is that the belt should sound roughly like a low bass string when plucked.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
517,"It should be possible to pinch the two sides together with your thumb and index finger, but you should feel a little bit of resistance.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
518,Use the following technique to test if the pulley is correctly tightened and if the belt is not too loose.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
519,Hold the X-axis motor shaft with pliers (take advantage of the flat part of the shaft) and try to move with the extruder.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
520,The same procedure can be applied to test the Y-axis pulley and belt.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
521,"There should be no slack from the belt or any axis movement during the procedure, if there is, then the belt is too loose.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
522,"Original Prusa MINI/+

Check your printer’s speed.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
523,"When printing large objects, it’s recommended to decrease the printing speed.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
524,"During a print, go to _LCD Menu -> Tune -> Speed_ and decrease the number.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
525,Check the X/Y belts.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
526,Make sure that belts are properly tightened.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
527,"A quick to check this aspect is using our belt tuner, with the instructions in the video below.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
528,Belts should be tight enough to sound like a low bass note when plucked.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
529,"If the belts are loose, tighten them first: first, loosen the two screws as depicted below.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
530,"Then, tighten the two screws at the very end of the X-axis.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
531,"They go directly against the metal rods, so the more tightened they are, the further you move the plastic part.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
532,"Once you are done, tighten the first two screws again to fix the part in place.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
533,Check X/Y axis pulleys.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
534,"Both pulleys on both axes also have to be aligned, meaning the motor pulley has to be well centered and the belt should be perfectly straight.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
535,Check whether the X-axis belt is not brushing against printed parts.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
536,Make sure nothing is blocking the movement of your axis – Check for any obstructions in the path of the bearings or any possible waste from previous printings stuck around the belt (usually around the Y-axis pulley).,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
537,"Loose X/Y-axis belt pulley

If the set-screw on the belt pulley has come loose or it was not secured on the flat side of the motor shaft, it can slip and may cause issues with the axis not moving perfectly in tandem with the motor's rotation.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
538,"The set-screw for the Y-axis is easily accessed, being under the bed, but the X-axis is a bit more tricky.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
539,You can access the set-screw for the X-axis through a hole on the top of the extruder (picture below).,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
540,"You will not be able to see if the set screw is aligned with the flat side of the motor-rod and tightening it will only be a temporary fix, but it is a great way of knowing if this is the issue and what needs to be disassembled.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
541,"If you only see shiny metal in the hole, you must rotate the motor to reveal the set-screw.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
542,"Even it is loose, it will move a little with the rotation of the motor, revealing the screw.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
543,"Access _Settings -> Move Axis -> Move X_, on the LCD-menu, and rotate the knob to spin the motor.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
544,"Free movement of the axis

Make sure the print head (the part moving along the X-axis) can move freely in the entire range.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
545,Especially the cable bundle attached to the extruder should not prevent the print head from reaching the end of the axis.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
546,"Also, verify if the smooth rods are not scratched and if the bearings are properly lubricated.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
547,Clean the smooth rods with a clean paper towel before applying lubricant.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
548,The optimal lubricant is our Prusa Lubricant.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
549,"A lithium-based, general-purpose grease also works well.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
550,"Original Prusa XL

Belt tension

Using the guidelines in the dedicated article, check the belt tension.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
551,Ensure that the belt clamps are in good visible status.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
552,"To access them, remove the front cover and check the clamps for visual damage.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
553,"XY motor pulleys

Though rare, if one of the motor pulleys loosens over time, it will misalign and contribute to inconsistent movement.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
554,The pulleys are positioned differently on each of the two XY motors.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
555,"* Left
  *",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
556,Note the orientation of the pulley.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
557,The teeth for the belt are below the set screws.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
558,*,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
559,The pulley is 2.5mm higher than the start of the flat part of the motor shaft.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
560,Use the 2.5mm Allen key for reference.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
561,*,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
562,"Alternatively, measure the distance between the beginning of the motor shaft and the pulley, 3.6mm.
*",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
563,Right,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
564,* Note the orientation of the pulley.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
565,The teeth for the belt are above the set screws.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
566,*,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
567,The pulley is flush with the top edge of the motor shaft.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
568,"Print geometry and settings

Objects with overhangs are generally harder to print.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
569,"Some overhangs might even warp upwards during the print, and the nozzle might crash into them.",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
570,The same can happen in some cases if you choose a very small infill percentage when slicing the 3D model.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
571,"To prevent printing overhangs, you can cut the object (check out our article on the Cut tool).",../data/mk4s_manuel/stringing_and_oozing.md,Sentence
572,You can also try to increase the print fan speed or increase the retraction length in PrusaSlicer.,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
573,Print fan speed is found in _Filament settings -> Cooling_ and retraction length in _Printer Settings -> Extruder 1._,../data/mk4s_manuel/stringing_and_oozing.md,Sentence
574,"SD cards and USB drives
=======================

As there are ways of remotely transferring files and starting prints, an SD card or USB flash drive is the most common and reliable way to get your files to your machine.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
575,"Though common and convenient, flash memory is not the most reliable in itself and your storage can be corrupted or fill up without any obvious signs.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
576,"Therefore, we have put together a small guide on how to maintain, format, and purchase memory for your Original Prusa printer.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
577,Make sure your SD card is not locked!,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
578,The SD card has a latch on the side.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
579,"Before using your SD card, make sure that the latch is not set to the Locked position.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
580,"In case it is locked, you will not be able to save files on the card, and the printer will not be able to open the SD card.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
581,"Storage over 32 GB

There is no upper size limit on compatible storage media, but the built-in Windows formatting tool does not support formatting storage media from a size of 32 GB or more to FAT32.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
582,"It will only provide the option for exFAT, which is currently not supported by our printers.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
583,"There are similar limitations under various versions of Apple's OSx, where a third-party application must be used to format it correctly.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
584,"To format such a drive you need a third-party application, like Rufus, FAT32 format, or EaseUS Partition Master.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
585,"Be careful when using such programs so you do not accidentally format the wrong storage media, like your hard drive.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
586,"However, 8-16 GB is more than enough for most use cases, as a G-code file rarely exceeds 100 MB.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
587,How do I format the USB drive/SD card?,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
588,"If your SD card or USB drive is full or if you can't read the content of the drive, but the drive is recognized by windows, most often all you need to do is to format the drive.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
589,"How to format on Windows

On Windows, this is very simple.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
590,"Locate your USB drive or SD card in my computer, right-click, and choose format.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
591,A new small window will pop up.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
592,"Most of the time you can simply leave everything to default, but the most important thing is that the File System is set to FAT32.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
593,This and the Volume Label (Name of the drive) is the only thing you want to touch here.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
594,Click Start and your drive will be formatted in a matter of seconds.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
595,"If the USB stick will not work even after this procedure, it is either broken or its ""partitioning scheme"" is set as GPT, which is incorrect.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
596,It must be set as MBR (Master Boot Record).,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
597,"For how to change this, please see Microsoft's official documentation.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
598,"How to format on Mac

On Mac, it is a few more steps, but still very accessible.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
599,"Again, you want to choose FAT32 as your file system, but you also have the option of changing the ""partitioning scheme"", which should always be MBR (Master Boot Record).",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
600,1.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
601,"Plug the USB drive or SD card into your Mac.
2.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
602,Go to _Applications -> Utilities_ and launch _Disk Utility._,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
603,"3. Click on the icon in the top-left (green arrow) and select ""Show All Devices"" from the drop-down menu.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
604,4.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
605,"Right-click on the USB drive/SD card in the sidebar under ""External"".",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
606,_,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
607,"Select the top entry for your drive, not a partition located below.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
608,_,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
609,5.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
610,Select Erase in the Disk Utility-toolbar (purple arrow).,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
611,6. Enter a name for the formatted disk.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
612,7. Click on the Format menu and choose MS-DOS (FAT).,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
613,"8. Make sure the Scheme is set to ""Master Boot Record"".",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
614,"9. Click Erase.
10.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
615,Your USB drive will now be erased and re-formatted correctly.,../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
616,"If your SD card is not detected by the printer at all, be sure to check out SD card not working for further information.",../data/mk4s_manuel/SD_cards_and_USB_drives.md,Sentence
